Query Number,Time,SQLStatement
1764,0.0013165,SELECT itemID FROM dataminingdb.itemsets WHERE transId=882
1766,0.00128925,SELECT itemID FROM dataminingdb.itemsets WHERE transId=883
1766,0.00128925,SELECT itemID FROM dataminingdb.itemsets WHERE transId=883
1766,0.00128925,SELECT itemID FROM dataminingdb.itemsets WHERE transId=883
1766,0.00128925,SELECT itemID FROM dataminingdb.itemsets WHERE transId=883
1766,0.00128925,SELECT itemID FROM dataminingdb.itemsets WHERE transId=883
1766,0.00128925,SELECT itemID FROM dataminingdb.itemsets WHERE transId=883
1766,0.00128925,SELECT itemID FROM dataminingdb.itemsets WHERE transId=883
1766,0.00128925,SELECT itemID FROM dataminingdb.itemsets WHERE transId=883
1768,0.0013095,SELECT itemID FROM dataminingdb.itemsets WHERE transId=884
1768,0.0013095,SELECT itemID FROM dataminingdb.itemsets WHERE transId=884
1768,0.0013095,SELECT itemID FROM dataminingdb.itemsets WHERE transId=884
1768,0.0013095,SELECT itemID FROM dataminingdb.itemsets WHERE transId=884
1768,0.0013095,SELECT itemID FROM dataminingdb.itemsets WHERE transId=884
1768,0.0013095,SELECT itemID FROM dataminingdb.itemsets WHERE transId=884
1768,0.0013095,SELECT itemID FROM dataminingdb.itemsets WHERE transId=884
1768,0.0013095,SELECT itemID FROM dataminingdb.itemsets WHERE transId=884
1770,0.001294,SELECT itemID FROM dataminingdb.itemsets WHERE transId=885
1770,0.001294,SELECT itemID FROM dataminingdb.itemsets WHERE transId=885
1770,0.001294,SELECT itemID FROM dataminingdb.itemsets WHERE transId=885
1770,0.001294,SELECT itemID FROM dataminingdb.itemsets WHERE transId=885
1770,0.001294,SELECT itemID FROM dataminingdb.itemsets WHERE transId=885
1770,0.001294,SELECT itemID FROM dataminingdb.itemsets WHERE transId=885
1770,0.001294,SELECT itemID FROM dataminingdb.itemsets WHERE transId=885
1770,0.001294,SELECT itemID FROM dataminingdb.itemsets WHERE transId=885
1772,0.00140975,SELECT itemID FROM dataminingdb.itemsets WHERE transId=886
1772,0.00140975,SELECT itemID FROM dataminingdb.itemsets WHERE transId=886
1772,0.00140975,SELECT itemID FROM dataminingdb.itemsets WHERE transId=886
1772,0.00140975,SELECT itemID FROM dataminingdb.itemsets WHERE transId=886
1772,0.00140975,SELECT itemID FROM dataminingdb.itemsets WHERE transId=886
1772,0.00140975,SELECT itemID FROM dataminingdb.itemsets WHERE transId=886
1772,0.00140975,SELECT itemID FROM dataminingdb.itemsets WHERE transId=886
1772,0.00140975,SELECT itemID FROM dataminingdb.itemsets WHERE transId=886
1774,0.0012925,SELECT itemID FROM dataminingdb.itemsets WHERE transId=887
1774,0.0012925,SELECT itemID FROM dataminingdb.itemsets WHERE transId=887
1774,0.0012925,SELECT itemID FROM dataminingdb.itemsets WHERE transId=887
1774,0.0012925,SELECT itemID FROM dataminingdb.itemsets WHERE transId=887
1774,0.0012925,SELECT itemID FROM dataminingdb.itemsets WHERE transId=887
1774,0.0012925,SELECT itemID FROM dataminingdb.itemsets WHERE transId=887
1774,0.0012925,SELECT itemID FROM dataminingdb.itemsets WHERE transId=887
1774,0.0012925,SELECT itemID FROM dataminingdb.itemsets WHERE transId=887
1776,0.001293,SELECT itemID FROM dataminingdb.itemsets WHERE transId=888
1776,0.001293,SELECT itemID FROM dataminingdb.itemsets WHERE transId=888
1776,0.001293,SELECT itemID FROM dataminingdb.itemsets WHERE transId=888
1776,0.001293,SELECT itemID FROM dataminingdb.itemsets WHERE transId=888
1776,0.001293,SELECT itemID FROM dataminingdb.itemsets WHERE transId=888
1776,0.001293,SELECT itemID FROM dataminingdb.itemsets WHERE transId=888
1776,0.001293,SELECT itemID FROM dataminingdb.itemsets WHERE transId=888
1776,0.001293,SELECT itemID FROM dataminingdb.itemsets WHERE transId=888
1778,0.00131975,SELECT itemID FROM dataminingdb.itemsets WHERE transId=889
1778,0.00131975,SELECT itemID FROM dataminingdb.itemsets WHERE transId=889
1778,0.00131975,SELECT itemID FROM dataminingdb.itemsets WHERE transId=889
1778,0.00131975,SELECT itemID FROM dataminingdb.itemsets WHERE transId=889
1778,0.00131975,SELECT itemID FROM dataminingdb.itemsets WHERE transId=889
1778,0.00131975,SELECT itemID FROM dataminingdb.itemsets WHERE transId=889
1778,0.00131975,SELECT itemID FROM dataminingdb.itemsets WHERE transId=889
1778,0.00131975,SELECT itemID FROM dataminingdb.itemsets WHERE transId=889
1780,0.0012905,SELECT itemID FROM dataminingdb.itemsets WHERE transId=890
1780,0.0012905,SELECT itemID FROM dataminingdb.itemsets WHERE transId=890
1780,0.0012905,SELECT itemID FROM dataminingdb.itemsets WHERE transId=890
1780,0.0012905,SELECT itemID FROM dataminingdb.itemsets WHERE transId=890
1780,0.0012905,SELECT itemID FROM dataminingdb.itemsets WHERE transId=890
1780,0.0012905,SELECT itemID FROM dataminingdb.itemsets WHERE transId=890
1780,0.0012905,SELECT itemID FROM dataminingdb.itemsets WHERE transId=890
1780,0.0012905,SELECT itemID FROM dataminingdb.itemsets WHERE transId=890
1782,0.0013955,SELECT itemID FROM dataminingdb.itemsets WHERE transId=891
1782,0.0013955,SELECT itemID FROM dataminingdb.itemsets WHERE transId=891
1782,0.0013955,SELECT itemID FROM dataminingdb.itemsets WHERE transId=891
1782,0.0013955,SELECT itemID FROM dataminingdb.itemsets WHERE transId=891
1782,0.0013955,SELECT itemID FROM dataminingdb.itemsets WHERE transId=891
1782,0.0013955,SELECT itemID FROM dataminingdb.itemsets WHERE transId=891
1782,0.0013955,SELECT itemID FROM dataminingdb.itemsets WHERE transId=891
1782,0.0013955,SELECT itemID FROM dataminingdb.itemsets WHERE transId=891
1784,0.00129325,SELECT itemID FROM dataminingdb.itemsets WHERE transId=892
1784,0.00129325,SELECT itemID FROM dataminingdb.itemsets WHERE transId=892
1784,0.00129325,SELECT itemID FROM dataminingdb.itemsets WHERE transId=892
1784,0.00129325,SELECT itemID FROM dataminingdb.itemsets WHERE transId=892
1784,0.00129325,SELECT itemID FROM dataminingdb.itemsets WHERE transId=892
1784,0.00129325,SELECT itemID FROM dataminingdb.itemsets WHERE transId=892
1784,0.00129325,SELECT itemID FROM dataminingdb.itemsets WHERE transId=892
1784,0.00129325,SELECT itemID FROM dataminingdb.itemsets WHERE transId=892
1786,0.0013145,SELECT itemID FROM dataminingdb.itemsets WHERE transId=893
1786,0.0013145,SELECT itemID FROM dataminingdb.itemsets WHERE transId=893
1786,0.0013145,SELECT itemID FROM dataminingdb.itemsets WHERE transId=893
1786,0.0013145,SELECT itemID FROM dataminingdb.itemsets WHERE transId=893
1786,0.0013145,SELECT itemID FROM dataminingdb.itemsets WHERE transId=893
1786,0.0013145,SELECT itemID FROM dataminingdb.itemsets WHERE transId=893
1786,0.0013145,SELECT itemID FROM dataminingdb.itemsets WHERE transId=893
1786,0.0013145,SELECT itemID FROM dataminingdb.itemsets WHERE transId=893
1788,0.00129125,SELECT itemID FROM dataminingdb.itemsets WHERE transId=894
1788,0.00129125,SELECT itemID FROM dataminingdb.itemsets WHERE transId=894
1788,0.00129125,SELECT itemID FROM dataminingdb.itemsets WHERE transId=894
1788,0.00129125,SELECT itemID FROM dataminingdb.itemsets WHERE transId=894
1788,0.00129125,SELECT itemID FROM dataminingdb.itemsets WHERE transId=894
1788,0.00129125,SELECT itemID FROM dataminingdb.itemsets WHERE transId=894
1788,0.00129125,SELECT itemID FROM dataminingdb.itemsets WHERE transId=894
1788,0.00129125,SELECT itemID FROM dataminingdb.itemsets WHERE transId=894
1790,0.001263,SELECT itemID FROM dataminingdb.itemsets WHERE transId=895
1790,0.001263,SELECT itemID FROM dataminingdb.itemsets WHERE transId=895
1790,0.001263,SELECT itemID FROM dataminingdb.itemsets WHERE transId=895
1790,0.001263,SELECT itemID FROM dataminingdb.itemsets WHERE transId=895
1790,0.001263,SELECT itemID FROM dataminingdb.itemsets WHERE transId=895
1790,0.001263,SELECT itemID FROM dataminingdb.itemsets WHERE transId=895
1790,0.001263,SELECT itemID FROM dataminingdb.itemsets WHERE transId=895
1790,0.001263,SELECT itemID FROM dataminingdb.itemsets WHERE transId=895
1792,0.0012855,SELECT itemID FROM dataminingdb.itemsets WHERE transId=896
1792,0.0012855,SELECT itemID FROM dataminingdb.itemsets WHERE transId=896
1792,0.0012855,SELECT itemID FROM dataminingdb.itemsets WHERE transId=896
1792,0.0012855,SELECT itemID FROM dataminingdb.itemsets WHERE transId=896
1792,0.0012855,SELECT itemID FROM dataminingdb.itemsets WHERE transId=896
1792,0.0012855,SELECT itemID FROM dataminingdb.itemsets WHERE transId=896
1792,0.0012855,SELECT itemID FROM dataminingdb.itemsets WHERE transId=896
1792,0.0012855,SELECT itemID FROM dataminingdb.itemsets WHERE transId=896
1794,0.0012935,SELECT itemID FROM dataminingdb.itemsets WHERE transId=897
1794,0.0012935,SELECT itemID FROM dataminingdb.itemsets WHERE transId=897
1794,0.0012935,SELECT itemID FROM dataminingdb.itemsets WHERE transId=897
1794,0.0012935,SELECT itemID FROM dataminingdb.itemsets WHERE transId=897
1794,0.0012935,SELECT itemID FROM dataminingdb.itemsets WHERE transId=897
1794,0.0012935,SELECT itemID FROM dataminingdb.itemsets WHERE transId=897
1794,0.0012935,SELECT itemID FROM dataminingdb.itemsets WHERE transId=897
1794,0.0012935,SELECT itemID FROM dataminingdb.itemsets WHERE transId=897
1796,0.00129425,SELECT itemID FROM dataminingdb.itemsets WHERE transId=898
1796,0.00129425,SELECT itemID FROM dataminingdb.itemsets WHERE transId=898
1796,0.00129425,SELECT itemID FROM dataminingdb.itemsets WHERE transId=898
1796,0.00129425,SELECT itemID FROM dataminingdb.itemsets WHERE transId=898
1796,0.00129425,SELECT itemID FROM dataminingdb.itemsets WHERE transId=898
1796,0.00129425,SELECT itemID FROM dataminingdb.itemsets WHERE transId=898
1796,0.00129425,SELECT itemID FROM dataminingdb.itemsets WHERE transId=898
1796,0.00129425,SELECT itemID FROM dataminingdb.itemsets WHERE transId=898
1798,0.0014645,SELECT itemID FROM dataminingdb.itemsets WHERE transId=899
1798,0.0014645,SELECT itemID FROM dataminingdb.itemsets WHERE transId=899
1798,0.0014645,SELECT itemID FROM dataminingdb.itemsets WHERE transId=899
1798,0.0014645,SELECT itemID FROM dataminingdb.itemsets WHERE transId=899
1798,0.0014645,SELECT itemID FROM dataminingdb.itemsets WHERE transId=899
1798,0.0014645,SELECT itemID FROM dataminingdb.itemsets WHERE transId=899
1798,0.0014645,SELECT itemID FROM dataminingdb.itemsets WHERE transId=899
1798,0.0014645,SELECT itemID FROM dataminingdb.itemsets WHERE transId=899
1800,0.00138875,SELECT itemID FROM dataminingdb.itemsets WHERE transId=900
1800,0.00138875,SELECT itemID FROM dataminingdb.itemsets WHERE transId=900
1800,0.00138875,SELECT itemID FROM dataminingdb.itemsets WHERE transId=900
1800,0.00138875,SELECT itemID FROM dataminingdb.itemsets WHERE transId=900
1800,0.00138875,SELECT itemID FROM dataminingdb.itemsets WHERE transId=900
1800,0.00138875,SELECT itemID FROM dataminingdb.itemsets WHERE transId=900
1800,0.00138875,SELECT itemID FROM dataminingdb.itemsets WHERE transId=900
1800,0.00138875,SELECT itemID FROM dataminingdb.itemsets WHERE transId=900
1802,0.00135475,SELECT itemID FROM dataminingdb.itemsets WHERE transId=901
1802,0.00135475,SELECT itemID FROM dataminingdb.itemsets WHERE transId=901
1802,0.00135475,SELECT itemID FROM dataminingdb.itemsets WHERE transId=901
1802,0.00135475,SELECT itemID FROM dataminingdb.itemsets WHERE transId=901
1802,0.00135475,SELECT itemID FROM dataminingdb.itemsets WHERE transId=901
1802,0.00135475,SELECT itemID FROM dataminingdb.itemsets WHERE transId=901
1802,0.00135475,SELECT itemID FROM dataminingdb.itemsets WHERE transId=901
1802,0.00135475,SELECT itemID FROM dataminingdb.itemsets WHERE transId=901
1804,0.00129775,SELECT itemID FROM dataminingdb.itemsets WHERE transId=902
1804,0.00129775,SELECT itemID FROM dataminingdb.itemsets WHERE transId=902
1804,0.00129775,SELECT itemID FROM dataminingdb.itemsets WHERE transId=902
1804,0.00129775,SELECT itemID FROM dataminingdb.itemsets WHERE transId=902
1804,0.00129775,SELECT itemID FROM dataminingdb.itemsets WHERE transId=902
1804,0.00129775,SELECT itemID FROM dataminingdb.itemsets WHERE transId=902
1804,0.00129775,SELECT itemID FROM dataminingdb.itemsets WHERE transId=902
1804,0.00129775,SELECT itemID FROM dataminingdb.itemsets WHERE transId=902
1806,0.00130675,SELECT itemID FROM dataminingdb.itemsets WHERE transId=903
1806,0.00130675,SELECT itemID FROM dataminingdb.itemsets WHERE transId=903
1806,0.00130675,SELECT itemID FROM dataminingdb.itemsets WHERE transId=903
1806,0.00130675,SELECT itemID FROM dataminingdb.itemsets WHERE transId=903
1806,0.00130675,SELECT itemID FROM dataminingdb.itemsets WHERE transId=903
1806,0.00130675,SELECT itemID FROM dataminingdb.itemsets WHERE transId=903
1806,0.00130675,SELECT itemID FROM dataminingdb.itemsets WHERE transId=903
1806,0.00130675,SELECT itemID FROM dataminingdb.itemsets WHERE transId=903
1808,0.001309,SELECT itemID FROM dataminingdb.itemsets WHERE transId=904
1808,0.001309,SELECT itemID FROM dataminingdb.itemsets WHERE transId=904
1808,0.001309,SELECT itemID FROM dataminingdb.itemsets WHERE transId=904
1808,0.001309,SELECT itemID FROM dataminingdb.itemsets WHERE transId=904
1808,0.001309,SELECT itemID FROM dataminingdb.itemsets WHERE transId=904
1808,0.001309,SELECT itemID FROM dataminingdb.itemsets WHERE transId=904
1808,0.001309,SELECT itemID FROM dataminingdb.itemsets WHERE transId=904
1808,0.001309,SELECT itemID FROM dataminingdb.itemsets WHERE transId=904
1810,0.001333,SELECT itemID FROM dataminingdb.itemsets WHERE transId=905
1810,0.001333,SELECT itemID FROM dataminingdb.itemsets WHERE transId=905
1810,0.001333,SELECT itemID FROM dataminingdb.itemsets WHERE transId=905
1810,0.001333,SELECT itemID FROM dataminingdb.itemsets WHERE transId=905
1810,0.001333,SELECT itemID FROM dataminingdb.itemsets WHERE transId=905
1810,0.001333,SELECT itemID FROM dataminingdb.itemsets WHERE transId=905
1810,0.001333,SELECT itemID FROM dataminingdb.itemsets WHERE transId=905
1810,0.001333,SELECT itemID FROM dataminingdb.itemsets WHERE transId=905
1812,0.0019355,SELECT itemID FROM dataminingdb.itemsets WHERE transId=906
1812,0.0019355,SELECT itemID FROM dataminingdb.itemsets WHERE transId=906
1812,0.0019355,SELECT itemID FROM dataminingdb.itemsets WHERE transId=906
1812,0.0019355,SELECT itemID FROM dataminingdb.itemsets WHERE transId=906
1812,0.0019355,SELECT itemID FROM dataminingdb.itemsets WHERE transId=906
1812,0.0019355,SELECT itemID FROM dataminingdb.itemsets WHERE transId=906
1812,0.0019355,SELECT itemID FROM dataminingdb.itemsets WHERE transId=906
1812,0.0019355,SELECT itemID FROM dataminingdb.itemsets WHERE transId=906
1814,0.00136525,SELECT itemID FROM dataminingdb.itemsets WHERE transId=907
1814,0.00136525,SELECT itemID FROM dataminingdb.itemsets WHERE transId=907
1814,0.00136525,SELECT itemID FROM dataminingdb.itemsets WHERE transId=907
1814,0.00136525,SELECT itemID FROM dataminingdb.itemsets WHERE transId=907
1814,0.00136525,SELECT itemID FROM dataminingdb.itemsets WHERE transId=907
1814,0.00136525,SELECT itemID FROM dataminingdb.itemsets WHERE transId=907
1814,0.00136525,SELECT itemID FROM dataminingdb.itemsets WHERE transId=907
1814,0.00136525,SELECT itemID FROM dataminingdb.itemsets WHERE transId=907
1816,0.00129525,SELECT itemID FROM dataminingdb.itemsets WHERE transId=908
1816,0.00129525,SELECT itemID FROM dataminingdb.itemsets WHERE transId=908
1816,0.00129525,SELECT itemID FROM dataminingdb.itemsets WHERE transId=908
1816,0.00129525,SELECT itemID FROM dataminingdb.itemsets WHERE transId=908
1816,0.00129525,SELECT itemID FROM dataminingdb.itemsets WHERE transId=908
1816,0.00129525,SELECT itemID FROM dataminingdb.itemsets WHERE transId=908
1816,0.00129525,SELECT itemID FROM dataminingdb.itemsets WHERE transId=908
1816,0.00129525,SELECT itemID FROM dataminingdb.itemsets WHERE transId=908
1818,0.0013,SELECT itemID FROM dataminingdb.itemsets WHERE transId=909
1818,0.0013,SELECT itemID FROM dataminingdb.itemsets WHERE transId=909
1818,0.0013,SELECT itemID FROM dataminingdb.itemsets WHERE transId=909
1818,0.0013,SELECT itemID FROM dataminingdb.itemsets WHERE transId=909
1818,0.0013,SELECT itemID FROM dataminingdb.itemsets WHERE transId=909
1818,0.0013,SELECT itemID FROM dataminingdb.itemsets WHERE transId=909
1818,0.0013,SELECT itemID FROM dataminingdb.itemsets WHERE transId=909
1818,0.0013,SELECT itemID FROM dataminingdb.itemsets WHERE transId=909
1820,0.00146475,SELECT itemID FROM dataminingdb.itemsets WHERE transId=910
1820,0.00146475,SELECT itemID FROM dataminingdb.itemsets WHERE transId=910
1820,0.00146475,SELECT itemID FROM dataminingdb.itemsets WHERE transId=910
1820,0.00146475,SELECT itemID FROM dataminingdb.itemsets WHERE transId=910
1820,0.00146475,SELECT itemID FROM dataminingdb.itemsets WHERE transId=910
1820,0.00146475,SELECT itemID FROM dataminingdb.itemsets WHERE transId=910
1820,0.00146475,SELECT itemID FROM dataminingdb.itemsets WHERE transId=910
1820,0.00146475,SELECT itemID FROM dataminingdb.itemsets WHERE transId=910
1822,0.001295,SELECT itemID FROM dataminingdb.itemsets WHERE transId=911
1822,0.001295,SELECT itemID FROM dataminingdb.itemsets WHERE transId=911
1822,0.001295,SELECT itemID FROM dataminingdb.itemsets WHERE transId=911
1822,0.001295,SELECT itemID FROM dataminingdb.itemsets WHERE transId=911
1822,0.001295,SELECT itemID FROM dataminingdb.itemsets WHERE transId=911
1822,0.001295,SELECT itemID FROM dataminingdb.itemsets WHERE transId=911
1822,0.001295,SELECT itemID FROM dataminingdb.itemsets WHERE transId=911
1822,0.001295,SELECT itemID FROM dataminingdb.itemsets WHERE transId=911
1824,0.00128575,SELECT itemID FROM dataminingdb.itemsets WHERE transId=912
1824,0.00128575,SELECT itemID FROM dataminingdb.itemsets WHERE transId=912
1824,0.00128575,SELECT itemID FROM dataminingdb.itemsets WHERE transId=912
1824,0.00128575,SELECT itemID FROM dataminingdb.itemsets WHERE transId=912
1824,0.00128575,SELECT itemID FROM dataminingdb.itemsets WHERE transId=912
1824,0.00128575,SELECT itemID FROM dataminingdb.itemsets WHERE transId=912
1824,0.00128575,SELECT itemID FROM dataminingdb.itemsets WHERE transId=912
1824,0.00128575,SELECT itemID FROM dataminingdb.itemsets WHERE transId=912
1826,0.00131925,SELECT itemID FROM dataminingdb.itemsets WHERE transId=913
1826,0.00131925,SELECT itemID FROM dataminingdb.itemsets WHERE transId=913
1826,0.00131925,SELECT itemID FROM dataminingdb.itemsets WHERE transId=913
1826,0.00131925,SELECT itemID FROM dataminingdb.itemsets WHERE transId=913
1826,0.00131925,SELECT itemID FROM dataminingdb.itemsets WHERE transId=913
1826,0.00131925,SELECT itemID FROM dataminingdb.itemsets WHERE transId=913
1826,0.00131925,SELECT itemID FROM dataminingdb.itemsets WHERE transId=913
1826,0.00131925,SELECT itemID FROM dataminingdb.itemsets WHERE transId=913
1828,0.001287,SELECT itemID FROM dataminingdb.itemsets WHERE transId=914
1828,0.001287,SELECT itemID FROM dataminingdb.itemsets WHERE transId=914
1828,0.001287,SELECT itemID FROM dataminingdb.itemsets WHERE transId=914
1828,0.001287,SELECT itemID FROM dataminingdb.itemsets WHERE transId=914
1828,0.001287,SELECT itemID FROM dataminingdb.itemsets WHERE transId=914
1828,0.001287,SELECT itemID FROM dataminingdb.itemsets WHERE transId=914
1828,0.001287,SELECT itemID FROM dataminingdb.itemsets WHERE transId=914
1828,0.001287,SELECT itemID FROM dataminingdb.itemsets WHERE transId=914
1830,0.001287,SELECT itemID FROM dataminingdb.itemsets WHERE transId=915
1830,0.001287,SELECT itemID FROM dataminingdb.itemsets WHERE transId=915
1830,0.001287,SELECT itemID FROM dataminingdb.itemsets WHERE transId=915
1830,0.001287,SELECT itemID FROM dataminingdb.itemsets WHERE transId=915
1830,0.001287,SELECT itemID FROM dataminingdb.itemsets WHERE transId=915
1830,0.001287,SELECT itemID FROM dataminingdb.itemsets WHERE transId=915
1830,0.001287,SELECT itemID FROM dataminingdb.itemsets WHERE transId=915
1830,0.001287,SELECT itemID FROM dataminingdb.itemsets WHERE transId=915
1832,0.00129875,SELECT itemID FROM dataminingdb.itemsets WHERE transId=916
1832,0.00129875,SELECT itemID FROM dataminingdb.itemsets WHERE transId=916
1832,0.00129875,SELECT itemID FROM dataminingdb.itemsets WHERE transId=916
1832,0.00129875,SELECT itemID FROM dataminingdb.itemsets WHERE transId=916
1832,0.00129875,SELECT itemID FROM dataminingdb.itemsets WHERE transId=916
1832,0.00129875,SELECT itemID FROM dataminingdb.itemsets WHERE transId=916
1832,0.00129875,SELECT itemID FROM dataminingdb.itemsets WHERE transId=916
1832,0.00129875,SELECT itemID FROM dataminingdb.itemsets WHERE transId=916
1834,0.0012865,SELECT itemID FROM dataminingdb.itemsets WHERE transId=917
1834,0.0012865,SELECT itemID FROM dataminingdb.itemsets WHERE transId=917
1834,0.0012865,SELECT itemID FROM dataminingdb.itemsets WHERE transId=917
1834,0.0012865,SELECT itemID FROM dataminingdb.itemsets WHERE transId=917
1834,0.0012865,SELECT itemID FROM dataminingdb.itemsets WHERE transId=917
1834,0.0012865,SELECT itemID FROM dataminingdb.itemsets WHERE transId=917
1834,0.0012865,SELECT itemID FROM dataminingdb.itemsets WHERE transId=917
1834,0.0012865,SELECT itemID FROM dataminingdb.itemsets WHERE transId=917
1836,0.001291,SELECT itemID FROM dataminingdb.itemsets WHERE transId=918
1836,0.001291,SELECT itemID FROM dataminingdb.itemsets WHERE transId=918
1836,0.001291,SELECT itemID FROM dataminingdb.itemsets WHERE transId=918
1836,0.001291,SELECT itemID FROM dataminingdb.itemsets WHERE transId=918
1836,0.001291,SELECT itemID FROM dataminingdb.itemsets WHERE transId=918
1836,0.001291,SELECT itemID FROM dataminingdb.itemsets WHERE transId=918
1836,0.001291,SELECT itemID FROM dataminingdb.itemsets WHERE transId=918
1836,0.001291,SELECT itemID FROM dataminingdb.itemsets WHERE transId=918
1838,0.00138,SELECT itemID FROM dataminingdb.itemsets WHERE transId=919
1838,0.00138,SELECT itemID FROM dataminingdb.itemsets WHERE transId=919
1838,0.00138,SELECT itemID FROM dataminingdb.itemsets WHERE transId=919
1838,0.00138,SELECT itemID FROM dataminingdb.itemsets WHERE transId=919
1838,0.00138,SELECT itemID FROM dataminingdb.itemsets WHERE transId=919
1838,0.00138,SELECT itemID FROM dataminingdb.itemsets WHERE transId=919
1838,0.00138,SELECT itemID FROM dataminingdb.itemsets WHERE transId=919
1838,0.00138,SELECT itemID FROM dataminingdb.itemsets WHERE transId=919
1840,0.00132525,SELECT itemID FROM dataminingdb.itemsets WHERE transId=920
1840,0.00132525,SELECT itemID FROM dataminingdb.itemsets WHERE transId=920
1840,0.00132525,SELECT itemID FROM dataminingdb.itemsets WHERE transId=920
1840,0.00132525,SELECT itemID FROM dataminingdb.itemsets WHERE transId=920
1840,0.00132525,SELECT itemID FROM dataminingdb.itemsets WHERE transId=920
1840,0.00132525,SELECT itemID FROM dataminingdb.itemsets WHERE transId=920
1840,0.00132525,SELECT itemID FROM dataminingdb.itemsets WHERE transId=920
1840,0.00132525,SELECT itemID FROM dataminingdb.itemsets WHERE transId=920
1842,0.0012945,SELECT itemID FROM dataminingdb.itemsets WHERE transId=921
1842,0.0012945,SELECT itemID FROM dataminingdb.itemsets WHERE transId=921
1842,0.0012945,SELECT itemID FROM dataminingdb.itemsets WHERE transId=921
1842,0.0012945,SELECT itemID FROM dataminingdb.itemsets WHERE transId=921
1842,0.0012945,SELECT itemID FROM dataminingdb.itemsets WHERE transId=921
1842,0.0012945,SELECT itemID FROM dataminingdb.itemsets WHERE transId=921
1842,0.0012945,SELECT itemID FROM dataminingdb.itemsets WHERE transId=921
1842,0.0012945,SELECT itemID FROM dataminingdb.itemsets WHERE transId=921
1844,0.001374,SELECT itemID FROM dataminingdb.itemsets WHERE transId=922
1844,0.001374,SELECT itemID FROM dataminingdb.itemsets WHERE transId=922
1844,0.001374,SELECT itemID FROM dataminingdb.itemsets WHERE transId=922
1844,0.001374,SELECT itemID FROM dataminingdb.itemsets WHERE transId=922
1844,0.001374,SELECT itemID FROM dataminingdb.itemsets WHERE transId=922
1844,0.001374,SELECT itemID FROM dataminingdb.itemsets WHERE transId=922
1844,0.001374,SELECT itemID FROM dataminingdb.itemsets WHERE transId=922
1844,0.001374,SELECT itemID FROM dataminingdb.itemsets WHERE transId=922
1846,0.0013035,SELECT itemID FROM dataminingdb.itemsets WHERE transId=923
1846,0.0013035,SELECT itemID FROM dataminingdb.itemsets WHERE transId=923
1846,0.0013035,SELECT itemID FROM dataminingdb.itemsets WHERE transId=923
1846,0.0013035,SELECT itemID FROM dataminingdb.itemsets WHERE transId=923
1846,0.0013035,SELECT itemID FROM dataminingdb.itemsets WHERE transId=923
1846,0.0013035,SELECT itemID FROM dataminingdb.itemsets WHERE transId=923
1846,0.0013035,SELECT itemID FROM dataminingdb.itemsets WHERE transId=923
1846,0.0013035,SELECT itemID FROM dataminingdb.itemsets WHERE transId=923
1848,0.00129375,SELECT itemID FROM dataminingdb.itemsets WHERE transId=924
1848,0.00129375,SELECT itemID FROM dataminingdb.itemsets WHERE transId=924
1848,0.00129375,SELECT itemID FROM dataminingdb.itemsets WHERE transId=924
1848,0.00129375,SELECT itemID FROM dataminingdb.itemsets WHERE transId=924
1848,0.00129375,SELECT itemID FROM dataminingdb.itemsets WHERE transId=924
1848,0.00129375,SELECT itemID FROM dataminingdb.itemsets WHERE transId=924
1848,0.00129375,SELECT itemID FROM dataminingdb.itemsets WHERE transId=924
1848,0.00129375,SELECT itemID FROM dataminingdb.itemsets WHERE transId=924
1850,0.001288,SELECT itemID FROM dataminingdb.itemsets WHERE transId=925
1850,0.001288,SELECT itemID FROM dataminingdb.itemsets WHERE transId=925
1850,0.001288,SELECT itemID FROM dataminingdb.itemsets WHERE transId=925
1850,0.001288,SELECT itemID FROM dataminingdb.itemsets WHERE transId=925
1850,0.001288,SELECT itemID FROM dataminingdb.itemsets WHERE transId=925
1850,0.001288,SELECT itemID FROM dataminingdb.itemsets WHERE transId=925
1850,0.001288,SELECT itemID FROM dataminingdb.itemsets WHERE transId=925
1850,0.001288,SELECT itemID FROM dataminingdb.itemsets WHERE transId=925
1852,0.001317,SELECT itemID FROM dataminingdb.itemsets WHERE transId=926
1852,0.001317,SELECT itemID FROM dataminingdb.itemsets WHERE transId=926
1852,0.001317,SELECT itemID FROM dataminingdb.itemsets WHERE transId=926
1852,0.001317,SELECT itemID FROM dataminingdb.itemsets WHERE transId=926
1852,0.001317,SELECT itemID FROM dataminingdb.itemsets WHERE transId=926
1852,0.001317,SELECT itemID FROM dataminingdb.itemsets WHERE transId=926
1852,0.001317,SELECT itemID FROM dataminingdb.itemsets WHERE transId=926
1852,0.001317,SELECT itemID FROM dataminingdb.itemsets WHERE transId=926
1854,0.00128875,SELECT itemID FROM dataminingdb.itemsets WHERE transId=927
1854,0.00128875,SELECT itemID FROM dataminingdb.itemsets WHERE transId=927
1854,0.00128875,SELECT itemID FROM dataminingdb.itemsets WHERE transId=927
1854,0.00128875,SELECT itemID FROM dataminingdb.itemsets WHERE transId=927
1854,0.00128875,SELECT itemID FROM dataminingdb.itemsets WHERE transId=927
1854,0.00128875,SELECT itemID FROM dataminingdb.itemsets WHERE transId=927
1854,0.00128875,SELECT itemID FROM dataminingdb.itemsets WHERE transId=927
1854,0.00128875,SELECT itemID FROM dataminingdb.itemsets WHERE transId=927
